3611 FiendLord 1 126 50000 0 2328 1600 100 46 90 0 0 0 3 20 0 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 1002 70 50 0 7000 0
3612 WindApe 1 325 50000 0 1728 1400 0 46 85 0 0 0 1 15 3489 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 0 0 0 0 7000 0
3613 RainApe 1 425 50000 0 1728 1400 0 46 85 0 0 0 1 15 3489 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 0 0 0 0 7000 0
3614 LightningApe 1 225 50000 0 1728 1400 0 46 85 0 0 0 3 15 3489 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 1002 0 50 0 7000 0
3615 FuryApe 1 225 50000 0 2328 1600 100 46 90 0 0 0 3 20 0 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 1002 70 50 0 7000 0
3616 WoodHades 1 160 50000 0 1728 1400 0 46 85 0 0 0 1 15 3489 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 0 0 0 0 7000 0
3617 WaterHades 1 260 50000 0 1728 1400 0 46 85 0 0 0 3 15 3489 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 1250 0 50 0 7000 0
3618 EarthHades 1 360 50000 0 1728 1400 0 46 85 0 0 0 1 15 3489 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 0 0 0 0 7000 0
3619 HadesLord 1 260 50000 0 2328 1600 100 46 90 0 0 0 3 20 0 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 1002 70 50 0 7000 0
3620 FuryBat 1 157 50000 0 1728 1400 0 46 85 0 0 0 1 15 3489 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 0 0 0 0 7000 0
3621 CruelBat 1 257 50000 0 1728 1400 0 46 85 0 0 0 1 15 3489 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 0 0 0 0 7000 0
3622 ViciousBat 1 357 50000 0 1728 1400 0 46 85 0 0 0 3 15 3489 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 1002 0 50 0 7000 0
3623 DemonBat 1 357 50000 0 2328 1600 100 46 90 0 0 0 3 20 0 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 1002 70 50 0 7000 0
3624 BoneSkeleton 1 163 50000 0 1728 1400 0 46 85 0 0 0 1 15 3489 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 0 0 0 0 7000 0
3625 LameSkeleton 1 363 50000 0 1728 1400 0 46 85 0 0 0 3 15 3489 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 7109 0 50 0 7000 0
3626 CarrionSkeleton 1 263 50000 0 1728 1400 0 46 85 0 0 0 1 15 3489 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 0 0 0 0 7000 0
3627 FurySkeleton 1 463 50000 0 2328 1600 100 46 90 0 0 0 3 20 0 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 1002 70 50 0 7000 0
3628 AngryBeast 1 154 50000 0 1728 1400 0 46 85 0 0 0 1 15 3489 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 0 0 0 0 7000 0
3629 SensitiveBeast 1 254 50000 0 1728 1400 0 46 85 0 0 0 1 15 3489 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 0 0 0 0 7000 0
3630 CrazyBeast 1 354 50000 0 1728 1400 0 46 85 0 0 0 3 15 3489 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 7010 0 50 0 7000 0
3631 FearlessBeast 1 354 50000 0 2328 1600 100 46 90 0 0 0 3 20 0 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 1002 70 50 0 7000 0
3632 HillSpirit 1 153 50000 0 3394 1066 100 46 92 0 0 0 3 25 0 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 1000 73 10 0 7000 0
3633 SwiftDevil 1 133 55000 0 4098 1285 120 50 93 0 0 0 3 27 0 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 1001 73 60 0 7000 0
3634 Banshee 1 252 60460 0 4566 1590 150 66 94 0 0 0 3 29 0 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 1001 73 70 0 7000 0
3635 CleansingDevil 1 168 65535 0 5394 3098 200 78 100 0 0 0 3 30 0 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 1002 75 80 0 7000 0
3636 Andrew 1 361 65535 0 4694 2066 350 80 83 0 0 0 1 30 0 1000 500 120 3 5580 0 2 0 1000 99 99 99 99 99 99 99 99 0 0 0 75 0 0 7000 0
3637 Peter 1 362 65535 0 4694 2066 350 80 83 0 0 0 1 30 0 1000 500 120 3 5580 0 2 0 1000 99 99 99 99 99 99 99 99 0 0 0 75 0 0 7000 0
3638 Philip 1 268 65535 0 4694 2066 350 80 83 0 0 0 1 30 0 1000 500 120 3 5580 0 2 0 1000 99 99 99 99 99 99 99 99 0 0 0 75 0 0 7000 0
3639 Timothy 1 151 65535 0 4694 2066 350 80 83 0 0 0 1 30 0 1000 500 120 3 5580 0 2 0 1000 99 99 99 99 99 99 99 99 0 0 0 75 0 0 7000 0
3640 Daphne 1 130 65535 0 4694 2066 350 80 83 0 0 0 1 30 0 1000 500 120 3 5580 0 2 0 1000 99 99 99 99 99 99 99 99 0 0 0 75 0 0 7000 0
3641 Victoria 1 328 65535 0 4694 2066 350 80 83 0 0 0 1 30 0 1000 500 120 3 5580 0 2 0 1000 99 99 99 99 99 99 99 99 0 0 0 75 0 0 7000 0
3642 Wayne 1 129 65535 0 4694 2066 350 80 83 0 0 0 1 30 0 1000 500 120 3 5580 0 2 0 1000 99 99 99 99 99 99 99 99 0 0 0 75 0 0 7000 0
3643 Theodore 1 164 65535 0 4694 2066 350 80 83 0 0 0 1 30 0 1000 500 120 3 5580 0 2 0 1000 99 99 99 99 99 99 99 99 0 0 0 75 0 0 7000 0
3644 Satan 1 166 65535 0 6635 5635 1045 95 75 0 0 0 3 35 0 1000 1000 120 3 5580 0 2 0 1000 99 99 99 99 99 99 99 99 0 0 1002 70 80 0 7000 0
3645 BeastSatan 1 200 65535 0 6938 5938 2538 95 75 0 0 0 3 35 0 1000 1000 120 3 5580 0 2 0 1000 99 99 99 99 99 99 99 99 0 0 1002 70 85 0 7000 0
3646 FurySatan 1 104 65535 0 7473 6473 3450 95 75 0 0 0 3 35 0 1000 1000 120 3 5580 0 2 0 1000 99 99 99 99 99 99 99 99 0 0 1002 70 90 0 7000 0
3706 GreenRooster 1 380 10000 0 10 9 6 0 37 0 0 0 1 8 0 1000 1000 10 3 360 0 2 0 500 99 0 99 99 0 0 99 99 1000010 1001000 0 70 0 0 7000 0
3707 BlueRooster 1 381 10000 0 15 14 8 0 37 0 0 0 1 8 0 1000 1000 10 3 360 0 2 0 500 99 0 99 99 0 0 99 99 1000010 1001000 0 70 0 0 7000 0
3708 MagentaRooster 1 382 10000 0 20 19 10 0 37 0 0 0 1 8 0 1000 1000 10 3 360 0 2 0 500 99 0 99 99 0 0 99 99 1000010 1001000 0 70 0 0 7000 0
3709 3709 1 383 10000 0 25 24 12 0 37 0 0 0 1 8 0 1000 1000 10 3 360 0 2 0 500 99 0 99 99 0 0 99 99 1000010 1001000 0 70 0 0 7000 0
4020 4020 1 240 33 0 6 5 0 0 0 0 0 0 1 10 0 1000 500 1 3 150 0 1 0 500 99 99 99 99 99 99 99 99 1000000 1001000 0 0 0 0 7000 0
4021 4021 1 241 25000 0 350 300 0 0 0 0 0 0 2 10 0 1000 500 10 3 0 0 1 0 500 99 99 99 99 99 99 99 99 1000000 1001000 0 0 0 0 7000 0
4022 4022 1 171 25000 0 350 300 0 0 0 0 0 0 2 10 0 1000 500 10 3 0 0 2 0 500 99 99 99 99 99 99 99 99 1000000 1001000 0 0 0 0 7000 0
4023 4023 1 362 25000 0 350 300 0 0 0 0 0 0 2 10 0 1000 500 10 3 0 0 3 0 500 99 99 99 99 99 99 99 99 1000000 1001000 0 0 0 0 7000 0
4024 4024 1 197 25000 0 350 300 0 0 0 0 0 0 2 10 0 1000 500 10 3 0 0 2 0 500 99 99 99 99 99 99 99 99 1000000 1001000 0 0 0 0 7000 0
4025 4025 1 245 25000 0 350 300 0 0 0 0 0 0 2 10 0 1000 500 10 3 0 0 2 0 500 99 99 99 99 99 99 99 99 1000000 1001000 0 0 0 0 7000 0
4026 4026 1 353 25000 0 350 300 0 0 0 0 0 0 2 10 0 1000 500 10 3 0 0 1 0 500 99 99 99 99 99 99 99 99 1000000 1001000 0 0 0 0 7000 0
4027 4027 1 327 25000 0 350 300 0 0 0 0 0 0 2 10 0 1000 500 10 3 0 0 2 0 500 99 99 99 99 99 99 99 99 1000000 1001000 0 0 0 0 7000 0
4028 4028 1 308 50000 0 350 300 0 0 0 0 0 0 2 10 0 1000 500 70 3 0 0 3 0 500 99 99 99 99 99 99 99 99 1000000 1001000 0 0 0 0 7000 0
4030 4030 1 208 65535 0 3950 2850 7927 50 90 0 0 0 3 25 0 1000 500 126 3 0 0 2 0 500 99 99 99 99 99 99 99 99 0 0 0 90 0 0 7000 0
4031 4031 1 212 50000 0 2328 1600 100 46 90 0 0 0 3 20 0 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 1002 70 50 0 7000 0
4032 ElfKing1 1 247 65535 0 3950 2850 7927 50 90 0 0 0 3 25 0 1000 500 126 3 0 0 2 0 500 99 99 99 99 99 99 99 99 0 0 0 90 0 0 7000 0
4033 BloodyBat1 1 248 65535 0 3950 2850 7927 50 90 0 0 0 3 25 0 1000 500 126 3 0 0 2 0 500 99 99 99 99 99 99 99 99 0 0 0 90 0 0 7000 0
4034 HillMonsterKin 1 249 65535 0 3950 2850 7927 50 90 0 0 0 3 25 0 1000 500 126 3 0 0 2 0 500 99 99 99 99 99 99 99 99 0 0 0 90 0 0 7000 0
4035 BirdKing1 1 250 65535 0 3950 2850 7927 50 90 0 0 0 3 25 0 1000 500 126 3 0 0 2 0 500 99 99 99 99 99 99 99 99 0 0 0 90 0 0 7000 0
4036 WingedSnakeKin 1 258 65535 0 3950 2850 7927 50 90 0 0 0 3 25 0 1000 500 126 3 0 0 2 0 500 99 99 99 99 99 99 99 99 0 0 0 90 0 0 7000 0
4050 KingKong 1 305 1000 0 250 150 200 0 37 0 0 0 1 8 0 1000 500 75 3 360 0 0 0 500 99 0 99 99 0 0 99 1 1000000 1001000 0 10 0 0 7000 0
4051 KingSlinger 1 145 1000 0 200 100 200 0 37 0 0 0 1 8 0 1000 500 70 3 360 0 0 0 500 99 0 99 99 0 0 99 1 1000000 1001000 0 10 0 0 7000 0
4052 4052 1 705 2000 0 400 300 200 0 37 0 0 0 1 8 0 1000 500 80 3 360 0 0 0 500 99 0 99 99 0 0 99 1 1000000 1001000 0 10 0 0 7000 0
4058 Piglet 1 215 50000 0 2328 1600 100 46 90 0 0 0 3 20 0 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 1002 70 50 0 7000 0
4060 PinkPiglet 1 215 50000 0 2328 1600 100 46 90 0 0 0 3 20 0 1000 500 120 3 5580 0 2 0 500 99 99 99 99 99 99 99 99 0 0 1002 70 50 0 0 0
5045 UndeadSoldier 1 263 3451 0 2114 1903 4311 50 90 0 0 0 1 20 0 2000 500 120 3 15000 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1002040 0 0 0 0 7000 0
5046 Phantom 1 363 3451 0 2114 1903 4311 50 90 0 0 0 1 20 0 2000 500 120 3 15000 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1002040 0 0 0 0 7000 0
5049 UndeadSpearman 1 165 5176 0 2114 1903 5174 50 90 0 0 0 3 25 0 1200 500 121 3 15000 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1002040 0 0 0 0 7000 0
5050 Revenant 1 265 5136 0 2115 1903 5175 50 90 0 0 0 3 25 0 1200 500 121 3 15000 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1002040 0 0 0 0 7000 0
5051 Eidolon 1 266 4108 0 2643 2379 4743 50 90 0 0 0 6 25 0 1200 500 123 3 15000 0 2 0 500 99 99 99 99 99 99 99 99 1002050 1002040 0 35 0 0 7000 0
5053 Temptress 1 230 6794 0 2317 2085 4314 50 90 0 0 0 1 25 0 600 500 122 3 15000 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1002040 0 0 0 0 7000 0
5054 Centicore 1 179 6794 0 2317 2085 4314 50 90 0 0 0 1 25 0 500 500 122 3 15000 0 2 0 500 99 99 99 99 99 99 99 99 1002050 1002040 0 0 0 0 7000 0
5055 Wraith 1 327 3934 0 569 569 1724 50 60 0 0 0 5 25 0 2500 500 122 3 15000 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1002040 4075 0 50 0 7000 0
5056 HellTroll 1 353 20368 0 2316 2085 5175 50 90 0 0 0 2 25 0 1000 500 123 3 15000 0 2 0 500 99 99 99 99 99 99 99 99 1002050 1002040 0 0 0 0 7000 0
5057 Naga 1 262 6794 0 2317 2085 4314 50 90 0 0 0 3 25 0 1000 500 122 3 15000 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1002040 0 0 0 0 7000 0
5058 Syren 1 152 20707 0 985 985 7473 50 80 0 0 0 10 25 0 2000 500 124 3 0 0 1 0 500 99 99 99 99 99 99 99 99 0 0 4076 80 50 0 7000 0
5059 UltimatePluto 1 168 65535 0 3950 2850 7927 50 90 0 0 0 3 25 0 1000 500 126 3 0 0 2 0 500 99 99 99 99 99 99 99 99 0 0 0 90 0 0 7000 0
5060 Wraith 1 327 3934 0 569 569 1724 50 60 0 0 0 5 25 0 2000 500 124 3 15000 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1002040 4075 0 50 0 7000 0
6000 TacticBeast 1 200 38500 0 1205 900 600 10 67 0 0 0 1 8 0 1000 500 1 3 2280 0 1 0 500 99 99 99 99 99 99 99 99 1002000 1001020 0 25 0 0 7000 0
6001 TacticBeast 1 200 38500 0 1505 1100 750 12 67 0 0 0 1 8 0 1000 500 1 3 1200 0 1 0 500 99 99 99 99 99 99 99 99 1002010 1001030 0 25 0 0 7000 0
6002 TacticBeast 1 200 38500 0 1205 900 600 10 67 0 0 0 1 8 0 1000 500 1 3 1800 0 1 0 500 99 99 99 99 99 99 99 99 1002010 1001040 0 25 0 0 7000 0
6003 TacticBeast 1 200 38500 0 1205 900 600 10 67 0 0 0 1 8 0 1000 500 1 3 600 0 1 0 500 99 99 99 99 99 99 99 99 1002020 1001020 0 25 0 0 7000 0
6004 TacticBeast 1 200 38500 0 1205 900 600 10 67 0 0 0 1 8 0 1000 500 1 3 1920 0 1 0 500 99 99 99 99 99 99 99 99 1002010 1001040 0 25 0 0 7000 0
6005 TacticBeast 1 200 38500 0 1205 900 600 10 67 0 0 0 1 8 0 1000 500 1 3 1440 0 1 0 500 99 99 99 99 99 99 99 99 1002000 1001040 0 25 0 0 7000 0
6006 TacticBeast 1 200 38500 0 2505 2000 600 15 67 0 0 0 1 8 0 1000 500 100 3 4200 0 1 0 500 99 99 99 99 99 99 99 99 1002020 1002030 0 15 0 0 7000 0
6010 LonelyTyrant 1 401 2100 0 155 125 0 6 75 0 0 0 1 8 0 1000 500 45 3 1560 0 1 0 500 99 99 99 99 99 99 99 99 1000020 1001020 0 0 0 0 7000 0
6011 Ghost 1 200 20673 0 691 624 300 7 87 0 0 0 1 12 0 1000 500 82 3 4200 0 1 0 500 7 16 7 7 16 16 6 17 1002000 1001040 0 15 100 0 7000 0
6015 MonkeyMonster 64 156 10200 0 480 430 900 15 67 0 0 0 6 6 0 1000 500 60 3 4200 0 1 0 500 99 99 99 99 99 99 99 99 0 0 0 5 0 0 7000 0
6016 PkSnakeKing 64 204 10200 0 450 400 300 15 67 0 0 0 1 1 0 1000 500 60 3 4200 0 1 0 500 99 99 99 99 99 99 99 99 0 0 0 90 0 0 7000 0
6017 ApeMonster 1 103 10200 0 450 410 500 15 67 0 0 0 1 3 0 1000 500 60 3 4200 0 1 0 500 99 99 99 99 99 99 99 99 0 0 0 52 0 0 7000 0
6018 Python 1 204 30200 0 450 410 720 15 67 0 0 0 1 3 0 1000 500 70 3 4200 0 2 0 500 99 99 99 99 99 99 99 99 0 0 0 81 0 0 7000 0
7000 DevilGuard 1 405 6590 0 4800 5150 0 250 70 0 0 0 8 8 0 4000 500 130 3 0 0 1 0 500 99 99 99 99 99 99 99 99 0 0 0 70 0 0 7000 0
7001 WarriorDevil 1 205 23588 0 650 700 700 50 70 0 0 0 1 8 0 1000 500 70 3 0 0 1 0 500 99 99 99 99 99 99 99 99 0 0 0 95 0 0 7000 0
7002 TrojanDevil 1 205 9436 0 396 420 700 50 70 0 0 0 1 8 0 1000 500 70 3 0 0 1 0 500 99 99 99 99 99 99 99 99 0 0 0 95 0 0 7000 0
7003 ArcherDevil 1 205 33964 0 470 500 65000 50 70 0 0 0 1 8 0 1000 500 70 3 0 0 1 0 500 99 99 99 99 99 99 99 99 0 0 0 95 0 0 7000 0
7004 FireDevil 1 205 38550 0 182 182 65000 50 95 0 0 0 8 8 0 1000 500 70 3 0 0 1 0 500 99 99 99 99 99 99 99 99 0 0 1000 60 100 0 7000 0
7005 WaterDevil 1 205 38550 0 91 91 65000 50 95 0 0 0 8 8 0 1000 500 70 3 0 0 1 0 500 99 99 99 99 99 99 99 99 0 0 1000 60 100 0 7000 0
7006 GuildBeast 1 279 65535 0 5000 5000 60000 80 100 0 0 0 10 10 0 3000 3000 120 0 0 0 6 0 3000 99 99 99 99 99 99 99 99 0 0 0 99 0 0 7000 0
8100 HumanMessenger 1 108 1100 0 120 120 25 100 9 0 0 0 9 10 0 1300 500 22 3 1440 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 3000 52 70 0 7000 0
8101 WingedSnakeMsgr 1 243 1200 0 150 150 33 100 10 0 0 0 9 10 0 1300 500 27 3 1800 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 3001 62 70 0 7000 0
8102 BanditMessenger 1 241 1600 0 200 200 37 100 12 0 0 0 9 10 0 1300 500 32 3 2040 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 3002 72 70 0 7000 0
8103 RatMessenger 1 242 2000 0 260 240 85 100 13 0 0 0 9 10 0 1300 500 37 3 2400 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 3003 84 70 0 7000 0
8104 ElfMessenger 1 242 3600 0 280 280 100 100 15 0 0 0 9 10 0 1300 500 42 3 2880 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 3004 86 70 0 7000 0
8105 MonkeyMessenger 1 196 4400 0 300 300 105 100 16 0 0 0 9 10 0 1300 500 47 3 3600 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 3005 87 70 0 7000 0
8106 GiantApeMsgr 1 196 5300 0 330 330 140 100 18 0 0 0 9 10 0 1300 500 52 3 4320 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 3006 87 70 0 7000 0
8107 ThunderApeMsgr 1 103 6300 0 380 380 270 100 19 0 0 0 9 10 0 1300 500 57 3 5040 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 3007 89 70 0 7000 0
8108 SnakemanMsgr 1 244 9500 0 450 450 320 100 21 0 0 0 9 10 0 1300 500 62 3 6000 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 3008 91 70 0 7000 0
8109 SandMonsterMsgr 1 171 11000 0 539 539 400 100 22 0 0 0 9 10 0 1300 500 67 3 7200 0 3 0 500 99 99 99 99 99 99 99 99 1002050 1001040 3009 92 70 0 7000 0
8110 HillMonsterMsgr 1 145 14000 0 590 590 405 100 24 0 0 0 9 10 0 1300 500 72 3 7920 0 2 0 500 99 99 99 99 99 99 99 99 1002050 1001040 3010 94 70 0 7000 0
8111 RockMonsterMsgr 1 145 17000 0 680 680 410 100 25 0 0 0 9 10 0 1300 500 77 3 8640 0 2 0 500 99 99 99 99 99 99 99 99 1002050 1001040 3011 94 70 0 7000 0
8112 BladeGhostMsgr 1 240 22000 0 760 760 415 100 27 0 0 0 9 10 0 1300 500 82 3 9600 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 3012 95 70 0 7000 0
8113 BirdmanMsgr 1 245 26000 0 780 780 420 100 28 0 0 0 9 10 0 1300 500 87 3 10080 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 3013 96 70 0 7000 0
8114 HawkMessenger 1 245 30000 0 890 890 425 100 30 0 0 0 9 10 0 1000 500 92 3 10800 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 3014 96 70 0 7000 0
8115 RobberMessenger 1 241 40000 0 1050 1050 430 100 30 0 0 0 9 10 0 1300 500 97 3 12000 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 3015 97 70 0 7000 0
8116 BatMessenger 1 246 45000 0 1200 1200 435 100 33 0 0 0 9 10 0 1300 500 102 3 12720 0 3 0 500 99 99 99 99 99 99 99 99 1002050 1001040 3016 97 70 0 7000 0
8117 BloodyBatMsgr 1 188 50000 0 1600 1600 440 100 33 0 0 0 9 10 0 1300 500 107 3 13200 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 3017 97 70 0 7000 0
8118 BullMessenger 1 117 55000 0 1800 1800 445 100 35 0 0 0 9 10 0 1300 500 112 3 14400 0 2 0 500 99 99 99 99 99 99 99 99 1002050 1001040 3018 98 70 0 7000 0
8119 DevilMessenger 1 197 60460 0 2150 2150 2000 100 37 0 0 0 9 10 0 1000 500 117 3 15600 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 3019 99 70 0 7000 0
8200 HumanAide 1 108 1100 0 150 100 86 100 9 0 0 0 1 9 0 1000 500 22 3 1440 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 0 0 0 7000 0
8201 WingedSnakeAide 1 243 1200 0 160 150 110 100 10 0 0 0 1 9 0 1000 500 27 3 1800 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 0 0 0 7000 0
8202 BanditAide 1 241 1600 0 220 190 136 100 12 0 0 0 1 9 0 1000 500 32 3 2040 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 0 0 0 7000 0
8203 RatAide 1 242 2000 0 250 250 175 100 13 0 0 0 1 9 0 1000 500 37 3 2400 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 0 0 0 7000 0
8204 ElfAide 1 242 3600 0 280 250 205 110 15 0 0 0 1 9 0 1000 500 42 3 2880 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 0 0 0 7000 0
8205 MonkeyAide 1 196 4400 0 320 280 243 110 16 0 0 0 1 9 0 1000 500 47 3 3600 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 0 0 0 7000 0
8206 GiantApeAide 1 196 5300 0 350 310 283 110 18 0 0 0 1 9 0 1000 500 52 3 4320 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 0 0 0 7000 0
8207 ThunderApeAide 1 103 6300 0 400 360 378 110 19 0 0 0 1 9 0 1000 500 57 3 5040 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 0 0 0 7000 0
8208 SnakemanAide 1 244 9500 0 470 430 434 110 21 0 0 0 1 9 0 1000 500 62 3 6000 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 0 0 0 7000 0
8209 SandMonsterAide 1 171 11000 0 550 520 534 130 22 0 0 0 1 9 0 1000 500 67 3 7200 0 3 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 0 0 0 7000 0
8210 HillMonsterAide 1 145 14000 0 610 570 593 130 24 0 0 0 1 9 0 1000 500 72 3 7920 0 2 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 0 0 0 7000 0
8211 RockMonsterAide 1 145 17000 0 700 660 686 130 25 0 0 0 1 9 0 1000 500 77 3 8640 0 2 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 0 0 0 7000 0
8212 BladeGhostAide 1 240 22000 0 780 740 769 130 27 0 0 0 1 9 0 1000 500 82 3 9600 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 0 0 0 7000 0
8213 BirdmanAide 1 245 26000 0 800 770 934 130 28 0 0 0 1 9 0 1000 500 87 3 10080 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 0 0 0 7000 0
8214 HawkAide 1 245 30000 0 910 870 1059 130 30 0 0 0 1 9 0 1000 500 92 3 10800 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 0 0 0 7000 0
8215 RobberAide 1 241 40000 0 1100 1020 1252 130 30 0 0 0 1 9 0 1000 500 97 3 12000 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 0 0 0 7000 0
8216 BatAide 1 246 45000 0 1250 1150 1375 35 33 0 0 0 1 9 0 1000 500 102 3 12720 0 3 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 0 0 0 7000 0
8217 BloodyBatAide 1 188 50000 0 1650 1550 1630 130 33 0 0 0 1 9 0 1000 500 107 3 13200 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 0 0 0 7000 0
8218 BullAide 1 117 55000 0 1900 1700 1979 130 35 0 0 0 1 9 0 1000 500 112 3 14400 0 2 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 0 0 0 7000 0
8219 DevilAide 1 197 60460 0 2250 2050 4000 130 37 0 0 0 1 9 0 700 500 117 3 15600 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 50 0 0 7000 0
8300 GhostKing 1 108 30000 0 160 150 540 12 18 0 0 0 1 9 0 1000 500 22 3 1440 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 96 0 0 7000 0
8301 WingedSnakeKing 1 443 40000 0 200 180 600 15 19 0 0 0 1 9 0 1000 500 27 3 1800 0 2 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 96 0 0 7000 0
8302 BanditKing 1 241 45000 0 240 200 640 15 21 0 0 0 1 9 0 1000 500 32 3 2040 0 3 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 95 0 0 7000 0
8303 RatKing 1 442 45000 0 300 270 800 20 22 0 0 0 1 9 0 1000 500 37 3 2400 0 2 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 95 0 0 7000 0
8304 ElfBoss 1 442 45000 0 330 300 815 20 24 0 0 0 1 9 0 1000 500 42 3 2880 0 2 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 94 0 0 7000 0
8305 MonkeyKing 1 196 45000 0 370 350 860 25 25 0 0 0 1 9 0 1000 500 47 3 3600 0 2 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 95 0 0 7000 0
8306 GiantApeKing 1 196 45000 0 420 400 1050 25 27 0 0 0 1 9 0 1000 500 52 3 4320 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 94 0 0 7000 0
8307 ThunderApeKing 1 103 45000 0 480 460 1140 30 28 0 0 0 1 9 0 1000 500 57 3 5040 0 1 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 94 0 0 7000 0
8308 SnakemanKing 1 244 46000 0 550 530 1205 30 30 0 0 0 1 9 0 1000 500 62 3 6000 0 3 0 500 99 99 99 99 99 99 99 99 1002050 1001040 0 95 0 0 7000 0
